,Series Code,Country Name,Country Code,Year,GDP
5771,NY.GDP.MKTP.CD,Isle of Man,IMN,1988,NA
5772,NY.GDP.MKTP.CD,Israel,ISR,1988,50078767903
5773,NY.GDP.MKTP.CD,Italy,ITA,1988,8.89E+11
5774,NY.GDP.MKTP.CD,Jamaica,JAM,1988,3828310735
5775,NY.GDP.MKTP.CD,Japan,JPN,1988,3.07E+12
5776,NY.GDP.MKTP.CD,Jordan,JOR,1988,6277197435
5777,NY.GDP.MKTP.CD,Kazakhstan,KAZ,1988,NA
5778,NY.GDP.MKTP.CD,Kenya,KEN,1988,8355380879
5779,NY.GDP.MKTP.CD,Kiribati,KIR,1988,42972107.2
5780,NY.GDP.MKTP.CD,"Korea, Dem. PeopleŠ—Ès Rep.",PRK,1988,NA
5781,NY.GDP.MKTP.CD,"Korea, Rep.",KOR,1988,1.97E+11
5782,NY.GDP.MKTP.CD,Kuwait,KWT,1988,20692472760
5783,NY.GDP.MKTP.CD,Kyrgyz Republic,KGZ,1988,NA
5784,NY.GDP.MKTP.CD,Lao PDR,LAO,1988,598961269.3
5785,NY.GDP.MKTP.CD,Latvia,LVA,1988,NA
5786,NY.GDP.MKTP.CD,Lebanon,LBN,1988,3313540068
5787,NY.GDP.MKTP.CD,Lesotho,LSO,1988,470389179.7
5788,NY.GDP.MKTP.CD,Liberia,LBR,1988,1038300000
5789,NY.GDP.MKTP.CD,Libya,LBY,1988,NA
5790,NY.GDP.MKTP.CD,Liechtenstein,LIE,1988,1161757671
5791,NY.GDP.MKTP.CD,Lithuania,LTU,1988,NA
5792,NY.GDP.MKTP.CD,"Macao SAR, China",MAC,1988,2269233639
5793,NY.GDP.MKTP.CD,"Macedonia, FYR",MKD,1988,NA
5794,NY.GDP.MKTP.CD,Madagascar,MDG,1988,2442507588
5795,NY.GDP.MKTP.CD,Malawi,MWI,1988,1379924257
5796,NY.GDP.MKTP.CD,Malaysia,MYS,1988,35271880250
5797,NY.GDP.MKTP.CD,Maldives,MDV,1988,168610478.4
5798,NY.GDP.MKTP.CD,Mali,MLI,1988,2169040742
5799,NY.GDP.MKTP.CD,Malta,MLT,1988,2019474244
5800,NY.GDP.MKTP.CD,Marshall Islands,MHL,1988,70688000
5801,NY.GDP.MKTP.CD,Mauritania,MRT,1988,957377507.5
5802,NY.GDP.MKTP.CD,Mauritius,MUS,1988,2143484488
5803,NY.GDP.MKTP.CD,Mexico,MEX,1988,1.83E+11
5804,NY.GDP.MKTP.CD,Moldova,MDA,1988,NA
5805,NY.GDP.MKTP.CD,Monaco,MCO,1988,2000674667
5806,NY.GDP.MKTP.CD,Mongolia,MNG,1988,3204461567
5807,NY.GDP.MKTP.CD,Morocco,MAR,1988,25705296184
5808,NY.GDP.MKTP.CD,Mozambique,MOZ,1988,2093571674
5809,NY.GDP.MKTP.CD,Namibia,NAM,1988,2506554607
5810,NY.GDP.MKTP.CD,Nepal,NPL,1988,3487009748
5811,NY.GDP.MKTP.CD,Netherlands,NLD,1988,2.59E+11
5812,NY.GDP.MKTP.CD,New Caledonia,NCL,1988,2072735787
5813,NY.GDP.MKTP.CD,New Zealand,NZL,1988,45493075684
5814,NY.GDP.MKTP.CD,Nicaragua,NIC,1988,NA
5815,NY.GDP.MKTP.CD,Niger,NER,1988,2280356338
5816,NY.GDP.MKTP.CD,Nigeria,NGA,1988,23272161397
5817,NY.GDP.MKTP.CD,Norway,NOR,1988,1.02E+11
5818,NY.GDP.MKTP.CD,Oman,OMN,1988,8386215865
5819,NY.GDP.MKTP.CD,Pakistan,PAK,1988,38472741737
5820,NY.GDP.MKTP.CD,Panama,PAN,1988,5902783400
5821,NY.GDP.MKTP.CD,Papua New Guinea,PNG,1988,3655979702
5822,NY.GDP.MKTP.CD,Paraguay,PRY,1988,4082625953
5823,NY.GDP.MKTP.CD,Peru,PER,1988,15439408447
5824,NY.GDP.MKTP.CD,Philippines,PHL,1988,37885440419
5825,NY.GDP.MKTP.CD,Poland,POL,1988,NA
5826,NY.GDP.MKTP.CD,Portugal,PRT,1988,56352797354
5827,NY.GDP.MKTP.CD,Puerto Rico,PRI,1988,26385800000
5828,NY.GDP.MKTP.CD,Qatar,QAT,1988,6038187033
5829,NY.GDP.MKTP.CD,Romania,ROU,1988,40809523810
5830,NY.GDP.MKTP.CD,Russian Federation,RUS,1988,NA
5831,NY.GDP.MKTP.CD,Rwanda,RWA,1988,2395493878
5832,NY.GDP.MKTP.CD,Samoa,WSM,1988,133016065.4
5833,NY.GDP.MKTP.CD,Saudi Arabia,SAU,1988,88256074766
5834,NY.GDP.MKTP.CD,Senegal,SEN,1988,4985153203
5835,NY.GDP.MKTP.CD,Serbia,SRB,1988,NA
5836,NY.GDP.MKTP.CD,Seychelles,SYC,1988,283828769
5837,NY.GDP.MKTP.CD,Sierra Leone,SLE,1988,1055083945
5838,NY.GDP.MKTP.CD,Singapore,SGP,1988,25337226971
5839,NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,1988,NA
5840,NY.GDP.MKTP.CD,Slovak Republic,SVK,1988,NA
5841,NY.GDP.MKTP.CD,Slovenia,SVN,1988,NA
5842,NY.GDP.MKTP.CD,Solomon Islands,SLB,1988,310684273.7
5843,NY.GDP.MKTP.CD,South Africa,ZAF,1988,1.18E+11
5844,NY.GDP.MKTP.CD,Spain,ESP,1988,3.75E+11
5845,NY.GDP.MKTP.CD,Sri Lanka,LKA,1988,6978371581
5846,NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,1988,165745740.7
5847,NY.GDP.MKTP.CD,St. Lucia,LCA,1988,366541091.1
5848,NY.GDP.MKTP.CD,St. Martin (French part),MAF,1988,NA
5849,NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,1988,200726703.7
5850,NY.GDP.MKTP.CD,Sudan,SDN,1988,15399166667
5851,NY.GDP.MKTP.CD,Suriname,SUR,1988,1160900000
5852,NY.GDP.MKTP.CD,Sweden,SWE,1988,2.04E+11
5853,NY.GDP.MKTP.CD,Switzerland,CHE,1988,2.09E+11
5854,NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,1988,10577042355
5855,NY.GDP.MKTP.CD,Tajikistan,TJK,1988,NA
5856,NY.GDP.MKTP.CD,Tanzania,TZA,1988,5100405772
5857,NY.GDP.MKTP.CD,Thailand,THA,1988,61667199835
5858,NY.GDP.MKTP.CD,Togo,TGO,1988,1378847487
5859,NY.GDP.MKTP.CD,Tonga,TON,1988,106657267.4
5860,NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,1988,4496852073
5861,NY.GDP.MKTP.CD,Tunisia,TUN,1988,10096292842
5862,NY.GDP.MKTP.CD,Turkey,TUR,1988,90852814005
5863,NY.GDP.MKTP.CD,Turkmenistan,TKM,1988,3010982414
5864,NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,1988,NA
5865,NY.GDP.MKTP.CD,Tuvalu,TUV,1988,NA
5866,NY.GDP.MKTP.CD,Uganda,UGA,1988,6508931652
5867,NY.GDP.MKTP.CD,Ukraine,UKR,1988,74703517903
5868,NY.GDP.MKTP.CD,United Arab Emirates,ARE,1988,36275674203
5869,NY.GDP.MKTP.CD,United Kingdom,GBR,1988,9.10E+11
5870,NY.GDP.MKTP.CD,United States,USA,1988,5.25E+12
5871,NY.GDP.MKTP.CD,Uruguay,URY,1988,8213515459
5872,NY.GDP.MKTP.CD,Uzbekistan,UZB,1988,NA
5873,NY.GDP.MKTP.CD,Vanuatu,VUT,1988,148545381.4
5874,NY.GDP.MKTP.CD,"Venezuela, RB",VEN,1988,58428406897
5875,NY.GDP.MKTP.CD,Vietnam,VNM,1988,25423812649
5876,NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,1988,1204600064
5877,NY.GDP.MKTP.CD,West Bank and Gaza,PSE,1988,NA
5878,NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,1988,NA
5879,NY.GDP.MKTP.CD,Zambia,ZMB,1988,3713614458
5880,NY.GDP.MKTP.CD,Zimbabwe,ZWE,1988,7814784100
5881,NY.GDP.MKTP.CD,Arab World,ARB,1988,3.07E+11
5882,NY.GDP.MKTP.CD,Caribbean small states,CSS,1988,16367253854
5883,NY.GDP.MKTP.CD,North America,NAC,1988,5.76E+12
5884,NY.GDP.MKTP.CD,Not classified,INX,1988,NA
5885,NY.GDP.MKTP.CD,Other small states,OSS,1988,43248387853
5886,NY.GDP.MKTP.CD,Pacific island small states,PSS,1988,2152814571
5887,NY.GDP.MKTP.CD,Small states,SST,1988,61878608221
5888,NY.GDP.MKTP.CD,Afghanistan,AFG,1989,NA
5889,NY.GDP.MKTP.CD,Albania,ALB,1989,2335124988
5890,NY.GDP.MKTP.CD,Algeria,DZA,1989,55631489802
5891,NY.GDP.MKTP.CD,Andorra,AND,1989,795449332.4
5892,NY.GDP.MKTP.CD,Angola,AGO,1989,10201099040
5893,NY.GDP.MKTP.CD,Antigua and Barbuda,ATG,1989,438794777.8
5894,NY.GDP.MKTP.CD,Argentina,ARG,1989,76636898036
5895,NY.GDP.MKTP.CD,Armenia,ARM,1989,NA
5896,NY.GDP.MKTP.CD,Australia,AUS,1989,2.99E+11
5897,NY.GDP.MKTP.CD,Austria,AUT,1989,1.33E+11
5898,NY.GDP.MKTP.CD,Azerbaijan,AZE,1989,NA
5899,NY.GDP.MKTP.CD,"Bahamas, The",BHS,1989,3.06E+09
5900,NY.GDP.MKTP.CD,Bahrain,BHR,1989,3863563830
5901,NY.GDP.MKTP.CD,Bangladesh,BGD,1989,28781714764
5902,NY.GDP.MKTP.CD,Barbados,BRB,1989,2015731029
5903,NY.GDP.MKTP.CD,Belarus,BLR,1989,NA
5904,NY.GDP.MKTP.CD,Belgium,BEL,1989,1.65E+11
5905,NY.GDP.MKTP.CD,Belize,BLZ,1989,363150000
5906,NY.GDP.MKTP.CD,Benin,BEN,1989,1502294411
5907,NY.GDP.MKTP.CD,Bermuda,BMU,1989,1501500032
5908,NY.GDP.MKTP.CD,Bhutan,BTN,1989,275949889.1
5909,NY.GDP.MKTP.CD,Bolivia,BOL,1989,4715978868
5910,NY.GDP.MKTP.CD,Bosnia and Herzegovina,BIH,1989,NA
5911,NY.GDP.MKTP.CD,Botswana,BWA,1989,3083800685
5912,NY.GDP.MKTP.CD,Brazil,BRA,1989,4.26E+11
5913,NY.GDP.MKTP.CD,British Virgin Islands,VGB,1989,NA
5914,NY.GDP.MKTP.CD,Brunei Darussalam,BRN,1989,2985467979
5915,NY.GDP.MKTP.CD,Bulgaria,BGR,1989,21988444444
5916,NY.GDP.MKTP.CD,Burkina Faso,BFA,1989,2615588546
5917,NY.GDP.MKTP.CD,Burundi,BDI,1989,1113924130
5918,NY.GDP.MKTP.CD,Cabo Verde,CPV,1989,267448513.1
5919,NY.GDP.MKTP.CD,Cambodia,KHM,1989,NA
5920,NY.GDP.MKTP.CD,Cameroon,CMR,1989,11140055364
5921,NY.GDP.MKTP.CD,Canada,CAN,1989,5.65E+11
5922,NY.GDP.MKTP.CD,Chad,TCD,1989,1433686310
5923,NY.GDP.MKTP.CD,Chile,CHL,1989,29885685143
5924,NY.GDP.MKTP.CD,China,CHN,1989,3.48E+11
5925,NY.GDP.MKTP.CD,Colombia,COL,1989,39540080200
5926,NY.GDP.MKTP.CD,Comoros,COM,1989,198733185.9
5927,NY.GDP.MKTP.CD,"Congo, Dem. Rep.",COD,1989,9021862775
5928,NY.GDP.MKTP.CD,"Congo, Rep.",COG,1989,2389593022
5929,NY.GDP.MKTP.CD,Costa Rica,CRI,1989,6866402028
5930,NY.GDP.MKTP.CD,Cote d'Ivoire,CIV,1989,9757410614
5931,NY.GDP.MKTP.CD,Croatia,HRV,1989,NA
5932,NY.GDP.MKTP.CD,Cuba,CUB,1989,27023468666
5933,NY.GDP.MKTP.CD,Curacao,CUW,1989,NA
5934,NY.GDP.MKTP.CD,Cyprus,CYP,1989,4563482604
5935,NY.GDP.MKTP.CD,Czech Republic,CZE,1989,NA
5936,NY.GDP.MKTP.CD,Denmark,DNK,1989,1.12E+11
5937,NY.GDP.MKTP.CD,Djibouti,DJI,1989,409220087.1
5938,NY.GDP.MKTP.CD,Dominica,DMA,1989,153374074.1
5939,NY.GDP.MKTP.CD,Dominican Republic,DOM,1989,6686592729
5940,NY.GDP.MKTP.CD,Ecuador,ECU,1989,13890828708
5941,NY.GDP.MKTP.CD,"Egypt, Arab Rep.",EGY,1989,39648442534
5942,NY.GDP.MKTP.CD,El Salvador,SLV,1989,4372215300
5943,NY.GDP.MKTP.CD,Equatorial Guinea,GNQ,1989,88265974.58
5944,NY.GDP.MKTP.CD,Eritrea,ERI,1989,NA
5945,NY.GDP.MKTP.CD,Estonia,EST,1989,NA
5946,NY.GDP.MKTP.CD,Eswatini,SWZ,1989,696915430.7
5947,NY.GDP.MKTP.CD,Ethiopia,ETH,1989,11476584879
5948,NY.GDP.MKTP.CD,Fiji,FJI,1989,1182686577
5949,NY.GDP.MKTP.CD,Finland,FIN,1989,1.19E+11
5950,NY.GDP.MKTP.CD,France,FRA,1989,1.03E+12
5951,NY.GDP.MKTP.CD,French Polynesia,PYF,1989,2636461517
5952,NY.GDP.MKTP.CD,Gabon,GAB,1989,4186411457
5953,NY.GDP.MKTP.CD,"Gambia, The",GMB,1989,284119692.5
5954,NY.GDP.MKTP.CD,Georgia,GEO,1989,NA
5955,NY.GDP.MKTP.CD,Germany,DEU,1989,1.39E+12
5956,NY.GDP.MKTP.CD,Ghana,GHA,1989,5251764264
5957,NY.GDP.MKTP.CD,Gibraltar,GIB,1989,NA
5958,NY.GDP.MKTP.CD,Greece,GRC,1989,79169043642
5959,NY.GDP.MKTP.CD,Greenland,GRL,1989,929796722.4
5960,NY.GDP.MKTP.CD,Grenada,GRD,1989,267327629.6
5961,NY.GDP.MKTP.CD,Guatemala,GTM,1989,8410724361
5962,NY.GDP.MKTP.CD,Guinea,GIN,1989,2432029380
5963,NY.GDP.MKTP.CD,Guinea-Bissau,GNB,1989,213143016.4
5964,NY.GDP.MKTP.CD,Guyana,GUY,1989,379779389.7
5965,NY.GDP.MKTP.CD,Haiti,HTI,1989,NA
5966,NY.GDP.MKTP.CD,Honduras,HND,1989,3563448310
5967,NY.GDP.MKTP.CD,Hungary,HUN,1989,NA
5968,NY.GDP.MKTP.CD,Iceland,ISL,1989,5588533007
5969,NY.GDP.MKTP.CD,India,IND,1989,2.92E+11
5970,NY.GDP.MKTP.CD,Indonesia,IDN,1989,94451427898
5971,NY.GDP.MKTP.CD,"Iran, Islamic Rep.",IRN,1989,1.20E+11
5972,NY.GDP.MKTP.CD,Iraq,IRQ,1989,65641363783
5973,NY.GDP.MKTP.CD,Ireland,IRL,1989,39285385088
5974,NY.GDP.MKTP.CD,Isle of Man,IMN,1989,NA
5975,NY.GDP.MKTP.CD,Israel,ISR,1989,49881433991
5976,NY.GDP.MKTP.CD,Italy,ITA,1989,9.26E+11
5977,NY.GDP.MKTP.CD,Jamaica,JAM,1989,4404970059
5978,NY.GDP.MKTP.CD,Japan,JPN,1989,3.05E+12
5979,NY.GDP.MKTP.CD,Jordan,JOR,1989,4220945005
5980,NY.GDP.MKTP.CD,Kazakhstan,KAZ,1989,NA
5981,NY.GDP.MKTP.CD,Kenya,KEN,1989,8283114648
5982,NY.GDP.MKTP.CD,Kiribati,KIR,1989,41119721.65
5983,NY.GDP.MKTP.CD,"Korea, Dem. PeopleŠ—Ès Rep.",PRK,1989,NA
5984,NY.GDP.MKTP.CD,"Korea, Rep.",KOR,1989,2.44E+11
5985,NY.GDP.MKTP.CD,Kuwait,KWT,1989,24312117767
5986,NY.GDP.MKTP.CD,Kyrgyz Republic,KGZ,1989,NA
5987,NY.GDP.MKTP.CD,Lao PDR,LAO,1989,714046821.1
5988,NY.GDP.MKTP.CD,Latvia,LVA,1989,NA
5989,NY.GDP.MKTP.CD,Lebanon,LBN,1989,2717998688
5990,NY.GDP.MKTP.CD,Lesotho,LSO,1989,495404888.1
5991,NY.GDP.MKTP.CD,Liberia,LBR,1989,786300000
5992,NY.GDP.MKTP.CD,Libya,LBY,1989,NA
5993,NY.GDP.MKTP.CD,Liechtenstein,LIE,1989,1120000917
5994,NY.GDP.MKTP.CD,Lithuania,LTU,1989,NA
5995,NY.GDP.MKTP.CD,"Macao SAR, China",MAC,1989,2683254708
5996,NY.GDP.MKTP.CD,"Macedonia, FYR",MKD,1989,NA
5997,NY.GDP.MKTP.CD,Madagascar,MDG,1989,2498059015
5998,NY.GDP.MKTP.CD,Malawi,MWI,1989,1590215583
5999,NY.GDP.MKTP.CD,Malaysia,MYS,1989,38848567631
6000,NY.GDP.MKTP.CD,Maldives,MDV,1989,189535398.2
6001,NY.GDP.MKTP.CD,Mali,MLI,1989,2181821902
6002,NY.GDP.MKTP.CD,Malta,MLT,1989,2118574772
6003,NY.GDP.MKTP.CD,Marshall Islands,MHL,1989,72798000
6004,NY.GDP.MKTP.CD,Mauritania,MRT,1989,981529400.5
6005,NY.GDP.MKTP.CD,Mauritius,MUS,1989,2191096860
6006,NY.GDP.MKTP.CD,Mexico,MEX,1989,2.23E+11
6007,NY.GDP.MKTP.CD,Moldova,MDA,1989,NA
6008,NY.GDP.MKTP.CD,Monaco,MCO,1989,2010116851
6009,NY.GDP.MKTP.CD,Mongolia,MNG,1989,3576966800
6010,NY.GDP.MKTP.CD,Morocco,MAR,1989,26314220188
6011,NY.GDP.MKTP.CD,Mozambique,MOZ,1989,2314159887
6012,NY.GDP.MKTP.CD,Namibia,NAM,1989,2547340984
6013,NY.GDP.MKTP.CD,Nepal,NPL,1989,3525228153
6014,NY.GDP.MKTP.CD,Netherlands,NLD,1989,2.55E+11
6015,NY.GDP.MKTP.CD,New Caledonia,NCL,1989,2185072798
6016,NY.GDP.MKTP.CD,New Zealand,NZL,1989,44170562822
6017,NY.GDP.MKTP.CD,Nicaragua,NIC,1989,1019966667
6018,NY.GDP.MKTP.CD,Niger,NER,1989,2179567108
6019,NY.GDP.MKTP.CD,Nigeria,NGA,1989,24231168859
6020,NY.GDP.MKTP.CD,Norway,NOR,1989,1.03E+11
6021,NY.GDP.MKTP.CD,Oman,OMN,1989,9372171651
6022,NY.GDP.MKTP.CD,Pakistan,PAK,1989,40171019643
6023,NY.GDP.MKTP.CD,Panama,PAN,1989,5918469800
6024,NY.GDP.MKTP.CD,Papua New Guinea,PNG,1989,3546460177
6025,NY.GDP.MKTP.CD,Paraguay,PRY,1989,4599970618
6026,NY.GDP.MKTP.CD,Peru,PER,1989,22499559086
6027,NY.GDP.MKTP.CD,Philippines,PHL,1989,42575183906
6028,NY.GDP.MKTP.CD,Poland,POL,1989,NA
6029,NY.GDP.MKTP.CD,Portugal,PRT,1989,60600056659
6030,NY.GDP.MKTP.CD,Puerto Rico,PRI,1989,28161200000
6031,NY.GDP.MKTP.CD,Qatar,QAT,1989,6487912088
6032,NY.GDP.MKTP.CD,Romania,ROU,1989,42105263158
6033,NY.GDP.MKTP.CD,Russian Federation,RUS,1989,5.07E+11
6034,NY.GDP.MKTP.CD,Rwanda,RWA,1989,2405021933
6035,NY.GDP.MKTP.CD,Samoa,WSM,1989,122888609.7
6036,NY.GDP.MKTP.CD,Saudi Arabia,SAU,1989,95344459279
6037,NY.GDP.MKTP.CD,Senegal,SEN,1989,4913065111
6038,NY.GDP.MKTP.CD,Serbia,SRB,1989,NA
6039,NY.GDP.MKTP.CD,Seychelles,SYC,1989,304832867.4
6040,NY.GDP.MKTP.CD,Sierra Leone,SLE,1989,932974411.9
6041,NY.GDP.MKTP.CD,Singapore,SGP,1989,30423573842
6042,NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,1989,NA
6043,NY.GDP.MKTP.CD,Slovak Republic,SVK,1989,NA
6044,NY.GDP.MKTP.CD,Slovenia,SVN,1989,NA
6045,NY.GDP.MKTP.CD,Solomon Islands,SLB,1989,332286760.9
6046,NY.GDP.MKTP.CD,South Africa,ZAF,1989,1.29E+11
6047,NY.GDP.MKTP.CD,Spain,ESP,1989,4.14E+11
6048,NY.GDP.MKTP.CD,Sri Lanka,LKA,1989,6987267684
6049,NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,1989,185094777.8
6050,NY.GDP.MKTP.CD,St. Lucia,LCA,1989,415518112.2
6051,NY.GDP.MKTP.CD,St. Martin (French part),MAF,1989,NA
6052,NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,1989,214745000
6053,NY.GDP.MKTP.CD,Sudan,SDN,1989,15291507937
6054,NY.GDP.MKTP.CD,Suriname,SUR,1989,542520000
6055,NY.GDP.MKTP.CD,Sweden,SWE,1989,2.15E+11
6056,NY.GDP.MKTP.CD,Switzerland,CHE,1989,2.02E+11
6057,NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,1989,9853396226
6058,NY.GDP.MKTP.CD,Tajikistan,TJK,1989,NA
6059,NY.GDP.MKTP.CD,Tanzania,TZA,1989,4420168102
6060,NY.GDP.MKTP.CD,Thailand,THA,1989,72250877410
6061,NY.GDP.MKTP.CD,Togo,TGO,1989,1352949663
6062,NY.GDP.MKTP.CD,Tonga,TON,1989,106344855
6063,NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,1989,4323058824
6064,NY.GDP.MKTP.CD,Tunisia,TUN,1989,10102075213
6065,NY.GDP.MKTP.CD,Turkey,TUR,1989,1.07E+11
6066,NY.GDP.MKTP.CD,Turkmenistan,TKM,1989,3006988217
6067,NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,1989,NA
6068,NY.GDP.MKTP.CD,Tuvalu,TUV,1989,NA
6069,NY.GDP.MKTP.CD,Uganda,UGA,1989,5276480986
6070,NY.GDP.MKTP.CD,Ukraine,UKR,1989,82709161099
6071,NY.GDP.MKTP.CD,United Arab Emirates,ARE,1989,41464995914
6072,NY.GDP.MKTP.CD,United Kingdom,GBR,1989,9.27E+11
6073,NY.GDP.MKTP.CD,United States,USA,1989,5.66E+12
6074,NY.GDP.MKTP.CD,Uruguay,URY,1989,8438951476
6075,NY.GDP.MKTP.CD,Uzbekistan,UZB,1989,NA
6076,NY.GDP.MKTP.CD,Vanuatu,VUT,1989,144482170.2
6077,NY.GDP.MKTP.CD,"Venezuela, RB",VEN,1989,42119835735
6078,NY.GDP.MKTP.CD,Vietnam,VNM,1989,6293304975
6079,NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,1989,1343900032
6080,NY.GDP.MKTP.CD,West Bank and Gaza,PSE,1989,NA
6081,NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,1989,NA
6082,NY.GDP.MKTP.CD,Zambia,ZMB,1989,3998637681
6083,NY.GDP.MKTP.CD,Zimbabwe,ZWE,1989,8286322700
6084,NY.GDP.MKTP.CD,Arab World,ARB,1989,3.22E+11
6085,NY.GDP.MKTP.CD,Caribbean small states,CSS,1989,16766063673
6086,NY.GDP.MKTP.CD,North America,NAC,1989,6.22E+12
6087,NY.GDP.MKTP.CD,Not classified,INX,1989,NA
6088,NY.GDP.MKTP.CD,Other small states,OSS,1989,45309628282
6089,NY.GDP.MKTP.CD,Pacific island small states,PSS,1989,2248051694
6090,NY.GDP.MKTP.CD,Small states,SST,1989,64410573379
6091,NY.GDP.MKTP.CD,Afghanistan,AFG,1990,NA
6092,NY.GDP.MKTP.CD,Albania,ALB,1990,2101624963
6093,NY.GDP.MKTP.CD,Algeria,DZA,1990,62045099643
6094,NY.GDP.MKTP.CD,Andorra,AND,1990,1029048482
6095,NY.GDP.MKTP.CD,Angola,AGO,1990,11228764963
6096,NY.GDP.MKTP.CD,Antigua and Barbuda,ATG,1990,459469074.1
6097,NY.GDP.MKTP.CD,Argentina,ARG,1990,1.41E+11
6098,NY.GDP.MKTP.CD,Armenia,ARM,1990,2256838858
6099,NY.GDP.MKTP.CD,Australia,AUS,1990,3.11E+11
6100,NY.GDP.MKTP.CD,Austria,AUT,1990,1.66E+11
6101,NY.GDP.MKTP.CD,Azerbaijan,AZE,1990,8858006036
6102,NY.GDP.MKTP.CD,"Bahamas, The",BHS,1990,3.17E+09
6103,NY.GDP.MKTP.CD,Bahrain,BHR,1990,4229787234
6104,NY.GDP.MKTP.CD,Bangladesh,BGD,1990,31598341234
6105,NY.GDP.MKTP.CD,Barbados,BRB,1990,2023318252
6106,NY.GDP.MKTP.CD,Belarus,BLR,1990,2.17E+10
6107,NY.GDP.MKTP.CD,Belgium,BEL,1990,2.06E+11
6108,NY.GDP.MKTP.CD,Belize,BLZ,1990,413050000
6109,NY.GDP.MKTP.CD,Benin,BEN,1990,1959965244
6110,NY.GDP.MKTP.CD,Bermuda,BMU,1990,1592400000
6111,NY.GDP.MKTP.CD,Bhutan,BTN,1990,299787275.8
6112,NY.GDP.MKTP.CD,Bolivia,BOL,1990,4867582620
6113,NY.GDP.MKTP.CD,Bosnia and Herzegovina,BIH,1990,NA
6114,NY.GDP.MKTP.CD,Botswana,BWA,1990,3790567052
6115,NY.GDP.MKTP.CD,Brazil,BRA,1990,4.62E+11
6116,NY.GDP.MKTP.CD,British Virgin Islands,VGB,1990,NA
6117,NY.GDP.MKTP.CD,Brunei Darussalam,BRN,1990,3520551724
6118,NY.GDP.MKTP.CD,Bulgaria,BGR,1990,20632090909
6119,NY.GDP.MKTP.CD,Burkina Faso,BFA,1990,3101301781
6120,NY.GDP.MKTP.CD,Burundi,BDI,1990,1132101253
6121,NY.GDP.MKTP.CD,Cabo Verde,CPV,1990,306891107.3
6122,NY.GDP.MKTP.CD,Cambodia,KHM,1990,NA
6123,NY.GDP.MKTP.CD,Cameroon,CMR,1990,11151578051
6124,NY.GDP.MKTP.CD,Canada,CAN,1990,5.94E+11
6125,NY.GDP.MKTP.CD,Chad,TCD,1990,1738605558
6126,NY.GDP.MKTP.CD,Chile,CHL,1990,33113887818
6127,NY.GDP.MKTP.CD,China,CHN,1990,3.61E+11
6128,NY.GDP.MKTP.CD,Colombia,COL,1990,40274204595
6129,NY.GDP.MKTP.CD,Comoros,COM,1990,250030760.8
6130,NY.GDP.MKTP.CD,"Congo, Dem. Rep.",COD,1990,9349764580
6131,NY.GDP.MKTP.CD,"Congo, Rep.",COG,1990,2798746051
6132,NY.GDP.MKTP.CD,Costa Rica,CRI,1990,7403457319
6133,NY.GDP.MKTP.CD,Cote d'Ivoire,CIV,1990,10795850107
6134,NY.GDP.MKTP.CD,Croatia,HRV,1990,NA
6135,NY.GDP.MKTP.CD,Cuba,CUB,1990,28645436569
6136,NY.GDP.MKTP.CD,Curacao,CUW,1990,NA
6137,NY.GDP.MKTP.CD,Cyprus,CYP,1990,5591130218
6138,NY.GDP.MKTP.CD,Czech Republic,CZE,1990,40477403220
6139,NY.GDP.MKTP.CD,Denmark,DNK,1990,1.38E+11
6140,NY.GDP.MKTP.CD,Djibouti,DJI,1990,452328087.3
6141,NY.GDP.MKTP.CD,Dominica,DMA,1990,166322222.2
6142,NY.GDP.MKTP.CD,Dominican Republic,DOM,1990,7073674721
6143,NY.GDP.MKTP.CD,Ecuador,ECU,1990,15239278100
6144,NY.GDP.MKTP.CD,"Egypt, Arab Rep.",EGY,1990,43130416913
6145,NY.GDP.MKTP.CD,El Salvador,SLV,1990,4817542204
6146,NY.GDP.MKTP.CD,Equatorial Guinea,GNQ,1990,112119406.5
6147,NY.GDP.MKTP.CD,Eritrea,ERI,1990,NA
6148,NY.GDP.MKTP.CD,Estonia,EST,1990,NA
6149,NY.GDP.MKTP.CD,Eswatini,SWZ,1990,1114703088
6150,NY.GDP.MKTP.CD,Ethiopia,ETH,1990,12175166763
6151,NY.GDP.MKTP.CD,Fiji,FJI,1990,1337024782
6152,NY.GDP.MKTP.CD,Finland,FIN,1990,1.42E+11
6153,NY.GDP.MKTP.CD,France,FRA,1990,1.27E+12
